date,dns,count
1/4/2023,gunisigigazetesi.net,1
1/4/2023,haber16.com,3
1/4/2023,haber61.net,3
1/4/2023,haber7.com,66
1/4/2023,haberdairesi.com,1
1/4/2023,habereko.com,1
1/4/2023,haberglobal.com.tr,17
1/4/2023,haberizlenim.com,6
1/4/2023,haberler.com,129
1/4/2023,haberturk.com,149
1/4/2023,hakimiyet.com,3
1/4/2023,halkaarz.net,1
1/4/2023,halkinhabercisi.com,1
1/4/2023,halktv.com.tr,2
1/4/2023,hudutgazetesi.com,1
1/4/2023,hurriyet.com.tr,141
1/4/2023,hwp.com.tr,1
1/4/2023,iha.com.tr,29
1/4/2023,inegolonline.com,3
1/4/2023,internethaber.com,3
1/4/2023,investing.com,4
1/4/2023,isilanlarikariyer.com,2
1/4/2023,isinolsa.com,3
1/4/2023,kamu3.com,2
1/4/2023,kamubiz.com,2
1/4/2023,kamubulteni.com,2
1/4/2023,kamugundemi.com,2
1/4/2023,kanalb.com.tr,4
1/4/2023,kapadokyahaber.com.tr,2
1/4/2023,karamandan.com,1
1/4/2023,karar.com,20
1/4/2023,kayseri.bel.tr,3
1/4/2023,kenttv.net,1
1/4/2023,kibrisgazetesi.com,1
1/4/2023,kibrisgenctv.com,1
1/4/2023,kibrishaberci.com,1
1/4/2023,kibrispostasi.com,2
1/4/2023,kocaelifikir.com,1
1/4/2023,kocaelikoz.com,1
1/4/2023,konhaber.com,4
1/4/2023,kurdistan24.net,1
1/4/2023,kutahya.gov.tr,1
1/4/2023,log.com.tr,3
1/4/2023,mackolik.com,3
1/4/2023,malatyasonsoz.com.tr,1
1/4/2023,manisahabergazetesi.com.tr,1
1/4/2023,marasgundem.com.tr,1
1/4/2023,marastahaber.com,1
1/4/2023,meb.gov.tr,2
1/4/2023,medimagazin.com.tr,1
1/4/2023,medyabar.com,1
1/4/2023,medyafaresi.com,3
1/4/2023,medyagazete.com,2
1/4/2023,medyaradar.com,3
1/4/2023,medyatava.com,2
1/4/2023,memohaber.com,1
1/4/2023,memurlar.net,17
1/4/2023,merhabahaber.com,3
1/4/2023,mersinhaberci.com,3
1/4/2023,milligazete.com.tr,1
1/4/2023,milliyet.com.tr,119
1/4/2023,msn.com,20
1/4/2023,mudanyagazetesi.com,4
1/4/2023,muglagazetesi.com.tr,3
1/4/2023,muhalif.com.tr,2
1/4/2023,muskarahaber.com,2
1/4/2023,mynet.com,46
1/4/2023,nevsehirkenthaber.com,1
1/4/2023,ngazete.com,1
1/4/2023,normhaber.com,4
1/4/2023,ntv.com.tr,64
1/4/2023,ntvspor.net,14
1/4/2023,odatv4.com,3
1/4/2023,ogretmenlericin.com,7
1/4/2023,olay.com.tr,3
1/4/2023,olaymedya.com,3
1/4/2023,oncekorfez.com,2
1/4/2023,onedio.com,29
1/4/2023,ozgurkocaeli.com.tr,5
1/4/2023,palinfo.com,1
1/4/2023,paramedya.com.tr,2
1/4/2023,playofgame.com,1
1/4/2023,posta.com.tr,10
1/4/2023,pusulahaber.com.tr,3
1/4/2023,r10.net,1
1/4/2023,rhaajans.com,4
1/4/2023,risalehaber.com,2
1/4/2023,rizeninsesi.net,1
1/4/2023,rudaw.net,2
1/4/2023,sabah.com.tr,68
1/4/2023,sakaryagazetesi.com.tr,1
1/4/2023,sanathaber.net,3
1/4/2023,sanliurfaolay.com,3
1/4/2023,savunmasanayist.com,1
1/4/2023,sehrivangazetesi.com,4
1/4/2023,seskocaeli.com,1
1/4/2023,sol.org.tr,1
1/4/2023,sondakika.com,111
1/4/2023,sonses.tv,1
1/4/2023,sozcu.com.tr,70
1/4/2023,sporekrani.com,3
1/4/2023,sporx.com,34
1/4/2023,star.com.tr,8
1/4/2023,starkibris.net,1
1/4/2023,t24.com.tr,15
1/4/2023,takvim.com.tr,21
1/4/2023,tarsushaber.com,1
1/4/2023,technomoji.com,1
1/4/2023,technopat.net,2
1/4/2023,tele1.com.tr,1
1/4/2023,televizyongazetesi.com,1
1/4/2023,tgrthaber.com.tr,10
1/4/2023,tigrishaber.com,1
1/4/2023,trthaber.com,11
1/4/2023,trtspor.com.tr,24
1/4/2023,tum-haberler.com,1
1/4/2023,turkgun.com,2
1/4/2023,turkiyegazetesi.com.tr,5
1/4/2023,turkmmo.com,2
1/4/2023,tv100.com,4
1/4/2023,twitter.com,5
1/4/2023,ulusal.com.tr,5
1/4/2023,urfadasin.com,2
1/4/2023,urfahaber.com,1
1/4/2023,urfanatik.com,7
1/4/2023,urfapusula.com,2
1/4/2023,vitrinhaber.com,5
1/4/2023,webmasto.com,1
1/4/2023,webrazzi.com,1
1/4/2023,webtekno.com,3
1/4/2023,yasemin.com,10
1/4/2023,yeniakit.com.tr,21
1/4/2023,yenialanya.com,2
1/4/2023,yeniasir.com.tr,9
1/4/2023,yenicaggazetesi.com.tr,26
1/4/2023,yenihaberden.com,6
1/4/2023,yenikonya.com.tr,2
1/4/2023,yenimeram.com.tr,3
1/4/2023,yenisafak.com,11
1/4/2023,yeniufuk.com.tr,3
1/4/2023,yerelingundemi.com,2
1/4/2023,yildirimgazetesi.com,1
1/4/2023,yozgatcamlik.com,1
1/5/2023,61medya.com,8
1/5/2023,61trabzonhaber.com,2
1/5/2023,aa.com.tr,13
1/5/2023,adiyamanlilar.net,1
1/5/2023,afyonkenthaber.com,2
1/5/2023,ahaber.com.tr,22
1/5/2023,ajansmanisa.com,6
1/5/2023,ajansspor.com,8
1/5/2023,akilligundem.com,1
1/5/2023,aksam.com.tr,21
1/5/2023,anamurekspres.com,13
1/5/2023,ankahaber.net,1
1/5/2023,aspor.com.tr,54
1/5/2023,aydinlik.com.tr,10
1/5/2023,bagimsizkocaeli.com.tr,1
1/5/2023,basakgazetesi.com,1
1/5/2023,basketdergisi.com,1
1/5/2023,basnews.com,1
1/5/2023,batmansonsoz.net,1
1/5/2023,bbc.com,6
1/5/2023,belediyehaber.net,1
1/5/2023,beyazgazete.com,26
1/5/2023,beyazgundem.com,1
1/5/2023,beyazperde.com,4
1/5/2023,bg-turk.com,2
1/5/2023,bianet.org,1
1/5/2023,birgun.net,27
1/5/2023,bizimyaka.com,1
1/5/2023,bloomberght.com,16
1/5/2023,bodrumolay.com,1
1/5/2023,boluolay.com,1
1/5/2023,borsagundem.com,1
1/5/2023,brtk.net,2
1/5/2023,bugunkocaeli.com.tr,1
1/5/2023,bursa.com,2
1/5/2023,bursadabugun.com,2
1/5/2023,bursahaber.com,1
1/5/2023,bursahakimiyet.com.tr,5
1/5/2023,chip.com.tr,2
1/5/2023,cnnturk.com,40
1/5/2023,coin-turk.com,1
1/5/2023,cumhuriyet.com.tr,74
1/5/2023,defenceturk.net,1
1/5/2023,demokratkocaeli.com,2
1/5/2023,dha.com.tr,6
1/5/2023,diken.com.tr,29
1/5/2023,dikgazete.com,1
1/5/2023,diziler.com,1
1/5/2023,dogruhaber.com.tr,3
1/5/2023,donanimhaber.com,6
1/5/2023,dunya.com,8
1/5/2023,dunyabulteni.net,2
1/5/2023,dw.com,2
1/5/2023,egedesonsoz.com,1
1/5/2023,elazighakimiyethaber.com,1
1/5/2023,enkocaeli.com,1
1/5/2023,ensonhaber.com,57
1/5/2023,eskisehir.net,1
1/5/2023,eurohoops.net,17
1/5/2023,euronews.com,2
1/5/2023,evrensel.net,2
1/5/2023,f5haber.com,3
1/5/2023,fanatik.com.tr,15
1/5/2023,fenerbahce.org,6
1/5/2023,finansgundem.com,1
1/5/2023,fortuneturkey.com,2
1/5/2023,fotomac.com.tr,69
1/5/2023,fotospor.com,2
1/5/2023,galatasaray.org,1
1/5/2023,gazeteciler.com,1
1/5/2023,gazetedamga.com.tr,1
1/5/2023,gazeteduvar.com.tr,41
1/5/2023,gazeteipekyol.com,1
1/5/2023,gazeteoksijen.com,1
1/5/2023,gazetevatan.com,13
1/5/2023,gaziantepgunes.com,8
1/5/2023,gaziantepinhabercisi.com,2
1/5/2023,gazianteppusula.com,9
1/5/2023,gazianteptime.com.tr,4
1/5/2023,gercekgundem.com,1
1/5/2023,geyvemedya.com,1
1/5/2023,goal.com,3
1/5/2023,golcukgundem.com,1
1/5/2023,gozlemgazetesi.com,3
1/5/2023,haber16.com,4
1/5/2023,haber3.com,1
1/5/2023,haber61.net,10
1/5/2023,haber7.com,72
1/5/2023,haberdar.com,1
1/5/2023,haberglobal.com.tr,3
1/5/2023,haberler.com,103
1/5/2023,haberlisin.com,2
1/5/2023,haberts.com,10
1/5/2023,haberturk.com,162
1/5/2023,habervakti.com,1
1/5/2023,halk54.com,2
1/5/2023,halkaarz.net,2
1/5/2023,halktv.com.tr,19
1/5/2023,hurriyet.com.tr,149
1/5/2023,iha.com.tr,25
1/5/2023,indyturk.com,2
1/5/2023,inegolonline.com,1
1/5/2023,internethaber.com,8
1/5/2023,investing.com,7
1/5/2023,isilanlarikariyer.com,2
1/5/2023,isinolsa.com,2
1/5/2023,izgazete.net,1
1/5/2023,kamubulteni.com,1
1/5/2023,kamugundemi.com,1
1/5/2023,karamandan.com,2
1/5/2023,karamandauyanis.com,1
1/5/2023,karar.com,10
1/5/2023,kayserihaber.com.tr,2
1/5/2023,kenttv.net,1
1/5/2023,kibrishaberci.com,2
1/5/2023,kibrispostasi.com,1
1/5/2023,kocaelibarisgazetesi.com,1
1/5/2023,kocaelifikir.com,1
1/5/2023,kocaeligazetesi.com.tr,2
1/5/2023,kocaelikoz.com,1
1/5/2023,kocaelizirve.com,1
1/5/2023,konhaber.com,1
1/5/2023,koroglugazetesi.com,1
1/5/2023,kurdistan24.net,5
1/5/2023,leadergamer.com.tr,1
1/5/2023,log.com.tr,3
1/5/2023,mackolik.com,1
1/5/2023,malatyahaber.com,1
1/5/2023,malatyasonsoz.com.tr,1
1/5/2023,medyabar.com,4
1/5/2023,medyagazete.com,2
1/5/2023,medyaradar.com,2
1/5/2023,medyatava.com,7
1/5/2023,memurlar.net,30
1/5/2023,merhabahaber.com,1
1/5/2023,merhabayozgat.com,1
1/5/2023,mersinhaber.com,1
1/5/2023,milliyet.com.tr,133
1/5/2023,motor1.com,4
1/5/2023,msn.com,23
1/5/2023,muhalif.com.tr,3
1/5/2023,mynet.com,59
1/5/2023,netgaste.com,2
1/5/2023,ntv.com.tr,81
1/5/2023,ntvspor.net,12
1/5/2023,odatv4.com,7
1/5/2023,ogretmenlericin.com,2
1/5/2023,olay53.com,1
1/5/2023,olaymedya.com,8
1/5/2023,onedio.com,47
1/5/2023,otoajanda.com,1
1/5/2023,ozgurkocaeli.com.tr,6
1/5/2023,patronlardunyasi.com,1
1/5/2023,posta.com.tr,4
1/5/2023,pusulahaber.com.tr,2
1/5/2023,rhaajans.com,8
1/5/2023,rizedeyiz.com,1
1/5/2023,rudaw.net,9
1/5/2023,sabah.com.tr,85
1/5/2023,sakaryadanhaber.com,1
1/5/2023,sakaryagazetesi.com.tr,2
1/5/2023,sakaryahaber.com,1
1/5/2023,sakaryayenihaber.com,6
1/5/2023,samsungazetesi.com,3
1/5/2023,sanliurfaolay.com,2
1/5/2023,sesgazetesi.com.tr,1
1/5/2023,seskocaeli.com,2
1/5/2023,showtv.com.tr,2
1/5/2023,sol.org.tr,8
1/5/2023,son32.com,1
1/5/2023,sondakika.com,107
1/5/2023,sozcu.com.tr,95
1/5/2023,sporekrani.com,3
1/5/2023,sporundibi.com,2
1/5/2023,sporx.com,28
1/5/2023,star.com.tr,9
1/5/2023,t24.com.tr,35
1/5/2023,t54.com.tr,1
1/5/2023,takvim.com.tr,26
1/5/2023,tamindir.com,2
1/5/2023,tarsusakdeniz.com,1
1/5/2023,teknoblog.com,2
1/5/2023,tele1.com.tr,5
1/5/2023,televizyongazetesi.com,4
1/5/2023,telgraf.net,4
1/5/2023,tgrthaber.com.tr,6
1/5/2023,tigrishaber.com,1
1/5/2023,trakyagazetesi.com.tr,1
1/5/2023,trthaber.com,12
1/5/2023,trtspor.com.tr,26
1/5/2023,tum-haberler.com,2
1/5/2023,turgutluyanki.com,1
1/5/2023,turkiyegazetesi.com.tr,6
1/5/2023,turkmmo.com,3
1/5/2023,turkrus.com,3
1/5/2023,turktime.com,1
1/5/2023,tv100.com,5
1/5/2023,ulusal.com.tr,4
1/5/2023,vanpostasigazetesi.com,2
1/5/2023,vitrinhaber.com,12
1/5/2023,wam.ae,1
1/5/2023,webaslan.com,1
1/5/2023,webrazzi.com,3
1/5/2023,webtekno.com,2
1/5/2023,yasemin.com,7
1/5/2023,yeniakit.com.tr,14
1/5/2023,yenialanya.com,5
1/5/2023,yeniasir.com.tr,3
1/5/2023,yeniasya.com.tr,1
1/5/2023,yenicaggazetesi.com.tr,31
1/5/2023,yenisafak.com,38
1/5/2023,yeniufuk.com.tr,1
1/5/2023,yerelingundemi.com,2
1/5/2023,yesilgazete.org,1
1/5/2023,yetkinreport.com,2
1/5/2023,yozgatcamlik.com,1
1/6/2023,61medya.com,6
1/6/2023,aa.com.tr,19
1/6/2023,abcgazetesi.com,2
1/6/2023,afyonkenthaber.com,4
1/6/2023,afyonturkeligazetesi.com,2
1/6/2023,ahaber.com.tr,8
1/6/2023,airporthaber.com,1
1/6/2023,ajansmanisa.com,16
1/6/2023,ajansspor.com,5
1/6/2023,akasyam.com,1
1/6/2023,akdeniztelgraf.com,3
1/6/2023,akhisargozde.com,1
1/6/2023,akilligundem.com,1
1/6/2023,aksam.com.tr,20
1/6/2023,aktifhaber.com,2
1/6/2023,akyazihavadis.com,1
1/6/2023,anamurekspres.com,13
1/6/2023,ankahaber.net,2
1/6/2023,arkeofili.com,4
1/6/2023,aspor.com.tr,14
1/6/2023,avazturk.com,1
1/6/2023,aydindenge.com.tr,2
1/6/2023,aydinhedef.com.tr,3
1/6/2023,aydinkulis.com,2
1/6/2023,aydinlik.com.tr,13
1/6/2023,aydinyenihaber.com,2
1/6/2023,basketdergisi.com,3
1/6/2023,bbnhaber.com.tr,2
1/6/2023,beyazgazete.com,20
1/6/2023,beyazperde.com,2
1/6/2023,bgazete.com.tr,2
1/6/2023,birgun.net,22
1/6/2023,bloomberght.com,13
1/6/2023,boluekspres.com,1
1/6/2023,bolugundem.com,1
1/6/2023,bolununsesi.com,1
1/6/2023,boluolay.com,2
1/6/2023,borsagundem.com,3
1/6/2023,borsamatik.com.tr,2
1/6/2023,bugunkocaeli.com.tr,4
1/6/2023,burduryenigun.com,1
1/6/2023,bursa.com,5
1/6/2023,bursadabugun.com,5
1/6/2023,bursahakimiyet.com.tr,11
1/6/2023,canakkaleyorum.com,1
1/6/2023,cepkolik.com,5
1/6/2023,cnnturk.com,36
1/6/2023,cumhuriyet.com.tr,99
1/6/2023,defenceturk.net,3
1/6/2023,demokrathaber.org,5
1/6/2023,dengegazetesi.com.tr,1
1/6/2023,denizliyeniolay.com,1
1/6/2023,dha.com.tr,4
1/6/2023,diken.com.tr,13
1/6/2023,diyadinnet.com,5
1/6/2023,diyanethaber.com.tr,1
1/6/2023,diziler.com,4
1/6/2023,dogruhaber.com.tr,2
1/6/2023,donanimhaber.com,4
1/6/2023,dunya.com,7
1/6/2023,dunyabulteni.net,1
1/6/2023,dw.com,3
1/6/2023,edirnejethaber.com,6
1/6/2023,egedesonsoz.com,12
1/6/2023,elazighakimiyethaber.com,1
1/6/2023,enerjigunlugu.net,4
1/6/2023,ensonhaber.com,61
1/6/2023,erzincanmedya.com,1
1/6/2023,eskisehir.net,1
1/6/2023,eskisehirekspres.net,1
1/6/2023,esquire.com.tr,2
1/6/2023,eurohoops.net,26
1/6/2023,euronews.com,1
1/6/2023,evrensel.net,8
1/6/2023,f5haber.com,5
1/6/2023,fanatik.com.tr,15
1/6/2023,fenerbahce.org,9
1/6/2023,fibhaber.com,1
1/6/2023,fotomac.com.tr,64
1/6/2023,fotospor.com,6
1/6/2023,gazetedamga.com.tr,20
1/6/2023,gazeteduvar.com.tr,43
1/6/2023,gazeteilksayfa.com,1
1/6/2023,gazetekarinca.com,2
1/6/2023,gazetenizolsun.com,1
1/6/2023,gazeteoksijen.com,1
1/6/2023,gazeteoku.com,2
1/6/2023,gazetevatan.com,10
1/6/2023,gaziantephaberler.com,4
1/6/2023,gaziantepinhabercisi.com,21
1/6/2023,gazianteptime.com.tr,1
1/6/2023,gercekgundem.com,1
1/6/2023,gercekizmir.com,1
1/6/2023,gercektaraf.com,1
1/6/2023,gumushane.gen.tr,2
1/6/2023,gunaydinmilas.com,1
1/6/2023,gunebakis.com.tr,2
1/6/2023,gunes.com,1
1/6/2023,gunestv.com,3
1/6/2023,gunhaber.com.tr,2
1/6/2023,gzt.com,2
1/6/2023,haber16.com,8
1/6/2023,haber3.com,2
1/6/2023,haber61.net,4
1/6/2023,haber7.com,55
1/6/2023,haberdairesi.com,3
1/6/2023,haberdar.com,1
1/6/2023,habereguven.com,4
1/6/2023,habereko.com,2
1/6/2023,haberglobal.com.tr,4
1/6/2023,haberinadresi.com,3
1/6/2023,haberler.com,139
1/6/2023,haberlerankara.com,7
1/6/2023,haberlisin.com,3
1/6/2023,haberts.com,2
1/6/2023,haberturk.com,200
1/6/2023,hakkariobjektifhaber.com,2
1/6/2023,halk54.com,1
1/6/2023,halkaarz.net,6
1/6/2023,halktv.com.tr,23
1/6/2023,hurriyet.com.tr,192
1/6/2023,ign.com,2
1/6/2023,iha.com.tr,67
1/6/2023,imaret.com.tr,1
1/6/2023,inegolonline.com,3
1/6/2023,internethaber.com,14
1/6/2023,investing.com,2
1/6/2023,iqna.ir,2
1/6/2023,isilanlarikariyer.com,1
1/6/2023,isinolsa.com,2
1/6/2023,istanbulses.com,1
1/6/2023,izgazete.net,2
1/6/2023,kamu3.com,3
1/6/2023,kamubiz.com,1
1/6/2023,kamudanhaber.net,1
1/6/2023,kamugundemi.com,2
1/6/2023,kanalb.com.tr,1
1/6/2023,kanald.com.tr,2
1/6/2023,kapadokyahaber.com.tr,2
1/6/2023,karadenizgazete.com.tr,1
1/6/2023,karar.com,23
1/6/2023,karsmanset.com,3
1/6/2023,kayserihaber.com.tr,1
1/6/2023,kayserihaberler.com,1
1/6/2023,kayseriolay.com,1
1/6/2023,kibrisgazetesi.com,1
1/6/2023,kibrisgenctv.com,4
1/6/2023,kibrishaberci.com,3
1/6/2023,kibrispostasi.com,4
1/6/2023,kocaelibarisgazetesi.com,1
1/6/2023,konhaber.com,2
1/6/2023,korfezgazete.com,1
1/6/2023,koroglugazetesi.com,8
1/6/2023,kpsscafe.com.tr,1
1/6/2023,kurdistan24.net,8
1/6/2023,leadergamer.com.tr,1
1/6/2023,linehaber.com.tr,2
1/6/2023,log.com.tr,4
1/6/2023,malatyasonsoz.com.tr,1
1/6/2023,manisahabergazetesi.com.tr,4
1/6/2023,mansetaydin.com,3
1/6/2023,mavikocaeli.com.tr,2
1/6/2023,medyabar.com,9
1/6/2023,medyagazete.com,3
1/6/2023,medyaradar.com,4
1/6/2023,medyatava.com,1
1/6/2023,memleket.com.tr,2
1/6/2023,memurlar.net,15
1/6/2023,merhabahaber.com,1
1/6/2023,meydannet.com,2
1/6/2023,mihraphaber.com,1
1/6/2023,milligazete.com.tr,6
1/6/2023,milliyet.com.tr,148
1/6/2023,msn.com,31
1/6/2023,muhalif.com.tr,3
1/6/2023,mynet.com,72
1/6/2023,nazillihavadis.com,1
1/6/2023,ngazete.com,1
1/6/2023,nnchaber.com,1
1/6/2023,normhaber.com,1
1/6/2023,ntv.com.tr,91
1/6/2023,ntvspor.net,14
1/6/2023,objektifa.com,1
1/6/2023,ocakmedya.com,1
1/6/2023,odatv4.com,12
1/6/2023,ogretmenlericin.com,4
1/6/2023,ogunhaber.com,7
1/6/2023,olay.com.tr,3
1/6/2023,olay53.com,3
1/6/2023,olaymedya.com,9
1/6/2023,oncurtv.com,1
1/6/2023,onedio.com,52
1/6/2023,ozgurdersim.com,1
1/6/2023,ozgurkocaeli.com.tr,1
1/6/2023,palandokengazetesi.net,1
1/6/2023,pamukovahalk.com,2
1/6/2023,paraanaliz.com,1
1/6/2023,playofgame.com,8
1/6/2023,posta.com.tr,24
1/6/2023,rhaajans.com,7
1/6/2023,rudaw.net,12
1/6/2023,sabah.com.tr,81
1/6/2023,sakaryagazetesi.com.tr,1
1/6/2023,sakaryayenihaber.com,5
1/6/2023,samsungazetesi.com,1
1/6/2023,sanathaber.net,5
1/6/2023,sehrivangazetesi.com,1
1/6/2023,sesgazetesi.com.tr,2
1/6/2023,sha.com.tr,2
1/6/2023,shiftdelete.net,1
1/6/2023,showtv.com.tr,8
1/6/2023,silagazetesi.com.tr,6
1/6/2023,silivrihurhaber.com,2
1/6/2023,sol.org.tr,5
1/6/2023,sondakika.com,116
1/6/2023,sozcu.com.tr,99
1/6/2023,sporexpres.com,2
1/6/2023,sporx.com,4
1/6/2023,star.com.tr,9
1/6/2023,t24.com.tr,27
1/6/2023,t54.com.tr,1
1/6/2023,takvim.com.tr,37
1/6/2023,tamindir.com,1
1/6/2023,technopat.net,7
1/6/2023,tele1.com.tr,8
1/6/2023,televizyongazetesi.com,4
1/6/2023,tgrthaber.com.tr,11
1/6/2023,tigrishaber.com,3
1/6/2023,trthaber.com,6
1/6/2023,trtspor.com.tr,8
1/6/2023,tum-haberler.com,1
1/6/2023,turgutluyanki.com,1
1/6/2023,turizmajansi.com,1
1/6/2023,turizmguncel.com,1
1/6/2023,turkgun.com,1
1/6/2023,turkiyegazetesi.com.tr,14
1/6/2023,turkmmo.com,2
1/6/2023,turktime.com,1
1/6/2023,tv100.com,3
1/6/2023,ulusal.com.tr,3
1/6/2023,urfadabugun.com,1
1/6/2023,urfadegisim.com,2
1/6/2023,urfastar.com,1
1/6/2023,vanpostasigazetesi.com,3
1/6/2023,vitrinhaber.com,9
1/6/2023,webtekno.com,1
1/6/2023,yarin11.com,1
1/6/2023,yasemin.com,3
1/6/2023,yeniakit.com.tr,18
1/6/2023,yenialanya.com,4
1/6/2023,yeniasir.com.tr,5
1/6/2023,yenicaggazetesi.com.tr,25
1/6/2023,yenihaberden.com,1
1/6/2023,yenimeram.com.tr,4
1/6/2023,yenisafak.com,25
1/6/2023,yenisoluk.com,1
1/6/2023,yeniufuk.com.tr,1
1/6/2023,yozgatcamlik.com,33
1/6/2023,yurtgazetesi.com.tr,3
1/7/2023,8gunhaber.com,2
1/7/2023,90min.com,1
1/7/2023,a3haber.com,2
1/7/2023,aa.com.tr,23
1/7/2023,abcgazetesi.com,4
1/7/2023,afyonkenthaber.com,1
1/7/2023,afyonturkeligazetesi.com,1
1/7/2023,ahaber.com.tr,17
1/7/2023,airturkhaber.com,2
1/7/2023,ajansmanisa.com,16
1/7/2023,ajansspor.com,19
1/7/2023,akasyam.com,1
1/7/2023,akdenizmanset.com.tr,2
1/7/2023,akilligundem.com,2
1/7/2023,aksam.com.tr,16
1/7/2023,anadolugazetesi.com,6
1/7/2023,anamurekspres.com,1
1/7/2023,ankahaber.net,6
1/7/2023,ardahanhaberi.com,1
1/7/2023,aspor.com.tr,61
1/7/2023,avazturk.com,4
1/7/2023,aydindenge.com.tr,1
1/7/2023,aydinhedef.com.tr,3
1/7/2023,aydinlik.com.tr,10
1/7/2023,basketdergisi.com,5
1/7/2023,bbc.com,1
1/7/2023,beyazgazete.com,23
1/7/2023,beyazperde.com,2
1/7/2023,birgun.net,20
1/7/2023,bizimyaka.com,1
1/7/2023,bjk.com.tr,2
1/7/2023,bloomberght.com,12
1/7/2023,borsagundem.com,2
1/7/2023,bugunkocaeli.com.tr,4
1/7/2023,bursa.com,6
1/7/2023,bursadabugun.com,2
1/7/2023,bursahakimiyet.com.tr,12
1/7/2023,buyuksivas.com,1
1/7/2023,cagdaskocaeli.com.tr,2
1/7/2023,cnnturk.com,25
1/7/2023,cumhuriyet.com.tr,83
1/7/2023,demokrathaber.org,1
1/7/2023,demokratkocaeli.com,1
1/7/2023,dengegazetesi.com.tr,2
1/7/2023,dha.com.tr,10
1/7/2023,diken.com.tr,15
1/7/2023,dogruhaber.com.tr,4
1/7/2023,donanimhaber.com,4
1/7/2023,dunya.com,7
1/7/2023,edirnejethaber.com,1
1/7/2023,elazighakimiyethaber.com,1
1/7/2023,elbistaninsesi.com,2
1/7/2023,elbistanpusula.com,1
1/7/2023,ensonhaber.com,79
1/7/2023,erzincanmedya.com,2
1/7/2023,eskisehirekspres.net,1
1/7/2023,eurohoops.net,21
1/7/2023,euronews.com,1
1/7/2023,f5haber.com,2
1/7/2023,fanatik.com.tr,22
1/7/2023,fenerbahce.org,2
1/7/2023,fotomac.com.tr,75
1/7/2023,fotospor.com,19
1/7/2023,galatasaray.org,1
1/7/2023,gazeteayvalik.com,1
1/7/2023,gazetedamga.com.tr,3
1/7/2023,gazeteduvar.com.tr,51
1/7/2023,gazetekarinca.com,1
1/7/2023,gazetekars.com,1
1/7/2023,gazeteoksijen.com,1
1/7/2023,gazetepusula.net,1
1/7/2023,gazetevatan.com,8
1/7/2023,gazetezebra.com.tr,2
1/7/2023,gaziantepinhabercisi.com,3
1/7/2023,gercekalanya.com,1
1/7/2023,gercekgundem.com,4
1/7/2023,gercektaraf.com,1
1/7/2023,gunebakis.com.tr,2
1/7/2023,gunes.com,2
1/7/2023,gunestv.com,1
1/7/2023,haber16.com,4
1/7/2023,haber3.com,3
1/7/2023,haber46.com.tr,1
1/7/2023,haber61.net,2
1/7/2023,haber7.com,62
1/7/2023,haberciniz.biz,1
1/7/2023,haberdairesi.com,1
1/7/2023,habereguven.com,1
1/7/2023,habereko.com,1
1/7/2023,habergazetesi.com.tr,1
1/7/2023,haberglobal.com.tr,6
1/7/2023,haberinnabzi.com,1
1/7/2023,haberizlenim.com,10
1/7/2023,haberler.com,165
1/7/2023,habermilas.com,1
1/7/2023,habernediyor.com,2
1/7/2023,haberturk.com,196
1/7/2023,habervakti.com,2
1/7/2023,halkinhabercisi.com,1
1/7/2023,halktv.com.tr,25
1/7/2023,hurriyet.com.tr,172
1/7/2023,hwp.com.tr,1
1/7/2023,ign.com,1
1/7/2023,iha.com.tr,63
1/7/2023,ilgazetesi.com.tr,2
1/7/2023,inegolonline.com,1
1/7/2023,internethaber.com,23
1/7/2023,investing.com,4
1/7/2023,iskenderunhaber.com,1
1/7/2023,kamudanhaber.net,1
1/7/2023,kamugundemi.com,1
1/7/2023,karar.com,20
1/7/2023,karsmanset.com,2
1/7/2023,kayserihaber.com.tr,1
1/7/2023,kocaelifikir.com,1
1/7/2023,kocaeligazetesi.com.tr,3
1/7/2023,konhaber.com,3
1/7/2023,korfezgazete.com,2
1/7/2023,kurdistan24.net,3
1/7/2023,linehaber.com.tr,2
1/7/2023,log.com.tr,1
1/7/2023,malatyahaber.com,2
1/7/2023,mansetaydin.com,6
1/7/2023,marasgundem.com.tr,1
1/7/2023,medyabar.com,1
1/7/2023,medyagazete.com,4
1/7/2023,medyaradar.com,4
1/7/2023,medyatava.com,2
1/7/2023,memleket.com.tr,1
1/7/2023,memurlar.net,21
1/7/2023,mersinhaber.com,1
1/7/2023,mersinhaberci.com,1
1/7/2023,meydannet.com,1
1/7/2023,milligazete.com.tr,5
1/7/2023,milliyet.com.tr,168
1/7/2023,motor1.com,1
1/7/2023,motorsport.com,5
1/7/2023,msn.com,38
1/7/2023,muglagazetesi.com.tr,1
1/7/2023,muhalif.com.tr,1
1/7/2023,mynet.com,62
1/7/2023,ngazete.com,1
1/7/2023,ntv.com.tr,87
1/7/2023,ntvspor.net,17
1/7/2023,odatv4.com,9
1/7/2023,ogretmenlericin.com,2
1/7/2023,olay53.com,1
1/7/2023,olaymedya.com,1
1/7/2023,onedio.com,46
1/7/2023,ozgunkocaeli.com.tr,1
1/7/2023,ozgurdersim.com,1
1/7/2023,ozgurkocaeli.com.tr,2
1/7/2023,paraanaliz.com,1
1/7/2023,paramedya.com.tr,4
1/7/2023,patronlardunyasi.com,1
1/7/2023,playofgame.com,2
1/7/2023,politikyol.com,1
